1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	18	1228614098
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	23	1229643092
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	16	1230114093
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	16	1230639513
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	20	1230687146
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	20	1230897517
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	20	1231490842
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	20	1231511082
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	16	1231612033
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	10未満	1231799491
1		現在のBMI値を教えてください。	計算方法：体重（kg）÷｛身長（m）の2乗｝	10未満@11@12@13@14@15@16@17@18@19@20@21@22@23@24@25@26@27@28@29@30@31@32@33@34@35@36@37@38@39@40@41@42@43@44@45@46@47@48@49@50以上	少数第1位は四捨五入して整数で答えてください	23	1231881976
